   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
  1184.718    1.65  1.4   1.5  80.   85.   65.    0.5   0.25  0.35
  1184.733    1.65  1.6   1.6  85.   85.   60.    0.5   0.35  0.25
  1185.012    1.6   1.4   1.4  85.   80.   65.    0.5   0.35  0.15
  1185.239    1.6   1.5   1.5  85.   75.   55.    0.5   0.15  0.35
  1185.282    1.7  1.4  1.5 75.  75.  60.   0.5  0.2  0.3
  1185.476    1.7   1.4   1.4  85.   80.   65.    0.5   0.35  0.3 
  1185.479    1.65  1.5   1.5  85.   75.   65.    0.5   0.2   0.3 
  1186.311    1.6   1.5   1.5  75.   80.   55.    0.5   0.15  0.15
  1186.676    1.7   1.6   1.6  75.   85.   55.    0.5   0.25  0.35
  1187.351    1.7   1.4   1.6  75.   75.   65.    0.5   0.35  0.3 
  1187.639    1.6   1.5   1.6  80.   80.   65.    0.5   0.15  0.15
  1187.969    1.65  1.6   1.4  85.   75.   55.    0.5   0.35  0.35
  1188.042    1.7   1.5   1.4  75.   75.   65.    0.5   0.2   0.35
  1188.358    1.7   1.4   1.4  75.   75.   60.    0.5   0.35  0.15
  1188.618    1.6   1.5   1.5  75.   75.   55.    0.5   0.35  0.3 
  1188.645    1.7   1.4   1.5  85.   80.   60.    0.5   0.35  0.35
  1188.671    1.6  1.5  1.5 85.  80.  55.   0.5  0.3  0.3
  1188.825    1.65  1.4   1.6  75.   75.   60.    0.5   0.25  0.15
  1188.865    1.6   1.5   1.5  85.   85.   60.    0.5   0.3   0.25
  1188.877    1.65  1.4   1.6  85.   85.   65.    0.5   0.35  0.35
  1189.080    1.6   1.5   1.4  75.   75.   60.    0.5   0.35  0.15
  1189.349    1.6   1.6   1.6  80.   75.   60.    0.5   0.15  0.25
  1189.395    1.65  1.5   1.4  75.   80.   60.    0.5   0.3   0.2 
  1189.401    1.65  1.6   1.5  80.   80.   60.    0.5   0.35  0.25
  1190.356    1.6   1.6   1.4  85.   75.   60.    0.5   0.15  0.15
  1190.363    1.65  1.4   1.6  75.   80.   60.    0.5   0.25  0.2 
  1190.371    1.6   1.5   1.5  75.   85.   65.    0.5   0.15  0.15
  1190.407    1.7   1.6   1.4  85.   80.   65.    0.5   0.3   0.15
  1190.545    1.65  1.6   1.5  80.   75.   55.    0.5   0.35  0.3 
  1190.655    1.7   1.6   1.5  75.   85.   60.    0.5   0.15  0.3 
  1190.922    1.7   1.6   1.4  75.   80.   65.    0.5   0.25  0.35
  1191.021    1.65  1.4   1.6  80.   75.   60.    0.5   0.35  0.15
  1191.511    1.7   1.4   1.6  75.   85.   65.    0.5   0.35  0.25
  1191.605    1.6  1.4  1.4 75.  85.  65.   0.5  0.3  0.3
  1192.008    1.65  1.4   1.4  80.   75.   60.    0.5   0.3   0.3 
  1192.308    1.65  1.5   1.4  75.   85.   65.    0.5   0.35  0.3 
  1192.619    1.6   1.6   1.5  85.   80.   60.    0.5   0.15  0.15
  1192.662    1.6   1.5   1.6  75.   80.   65.    0.5   0.35  0.35
  1192.867    1.7   1.5   1.5  75.   75.   60.    0.5   0.35  0.15
  1193.051    1.65  1.6   1.4  85.   75.   60.    0.5   0.3   0.35
  1193.313    1.6  1.4  1.4 75.  75.  60.   0.5  0.3  0.2
  1193.573    1.7   1.5   1.6  75.   85.   55.    0.5   0.3   0.35
  1193.731    1.65  1.6   1.4  75.   75.   60.    0.5   0.25  0.35
  1194.104    1.6   1.4   1.5  75.   85.   65.    0.5   0.35  0.15
  1194.234    1.6   1.4   1.5  80.   80.   65.    0.5   0.35  0.15
  1194.301    1.65  1.4   1.4  75.   80.   60.    0.5   0.35  0.3 
  1194.318    1.65  1.5   1.5  85.   80.   55.    0.5   0.35  0.3 
  1194.940    1.65  1.4   1.4  75.   85.   55.    0.5   0.15  0.35
  1195.130    1.65  1.4   1.5  80.   75.   65.    0.5   0.35  0.2 
  1195.509    1.65  1.5   1.6  85.   85.   60.    0.5   0.3   0.3 
  1195.817    1.6   1.6   1.4  85.   75.   65.    0.5   0.15  0.15
  1195.819    1.7   1.4   1.5  85.   80.   60.    0.5   0.35  0.25
  1195.835    1.65  1.4   1.6  75.   85.   65.    0.5   0.35  0.25
  1195.962    1.7   1.4   1.4  80.   85.   60.    0.5   0.35  0.15
  1196.080    1.65  1.5   1.4  80.   85.   60.    0.5   0.2   0.35
  1196.120    1.7   1.4   1.6  80.   75.   55.    0.5   0.15  0.35
  1196.191    1.6   1.4   1.4  75.   85.   60.    0.5   0.35  0.2 
  1196.191    1.6   1.6   1.6  80.   85.   65.    0.5   0.15  0.2 
  1196.317    1.65  1.5   1.4  75.   75.   55.    0.5   0.25  0.25
  1196.754    1.6   1.4   1.6  75.   85.   60.    0.5   0.3   0.25
  1196.951    1.7   1.4   1.4  75.   85.   60.    0.5   0.35  0.15
  1197.032    1.65  1.4   1.6  75.   85.   60.    0.5   0.35  0.2 
  1197.128    1.65  1.6   1.4  85.   80.   55.    0.5   0.35  0.35
  1197.225    1.6   1.5   1.6  75.   85.   65.    0.5   0.35  0.2 
  1197.256    1.65  1.4   1.4  75.   80.   55.    0.5   0.15  0.35
  1197.272    1.6   1.6   1.5  75.   75.   60.    0.5   0.15  0.35
  1197.444    1.7   1.4   1.4  80.   85.   60.    0.5   0.35  0.3 
  1197.458    1.6   1.6   1.4  80.   85.   55.    0.5   0.25  0.25
  1197.470    1.7   1.5   1.6  85.   80.   60.    0.5   0.25  0.35
  1197.483    1.7   1.4   1.6  80.   85.   65.    0.5   0.35  0.35
  1197.561    1.7   1.4   1.6  85.   80.   60.    0.5   0.35  0.3 
  1197.601    1.6   1.6   1.4  85.   75.   55.    0.5   0.15  0.15
  1197.903    1.7   1.6   1.6  85.   85.   65.    0.5   0.3   0.15
  1197.964    1.6   1.5   1.4  80.   75.   65.    0.5   0.15  0.3 
  1198.190    1.6   1.6   1.6  75.   80.   55.    0.5   0.2   0.15
  1198.247    1.65  1.4   1.4  85.   85.   55.    0.5   0.2   0.35
  1198.467    1.65  1.6   1.4  75.   80.   60.    0.5   0.35  0.25
  1198.527    1.6   1.5   1.4  85.   80.   65.    0.5   0.35  0.3 
  1198.672    1.6  1.5  1.5 85.  80.  65.   0.5  0.3  0.3
  1198.963    1.6   1.4   1.5  85.   85.   65.    0.5   0.35  0.2 
  1199.004    1.7   1.6   1.6  80.   75.   60.    0.5   0.35  0.15
  1199.095    1.6   1.4   1.6  75.   85.   60.    0.5   0.35  0.2 
  1199.285    1.6   1.4   1.5  75.   80.   65.    0.5   0.25  0.35
  1199.466    1.6   1.5   1.5  80.   75.   65.    0.5   0.15  0.35
  1199.476    1.7   1.6   1.4  85.   80.   60.    0.5   0.3   0.15
  1200.020    1.7   1.4   1.6  75.   80.   60.    0.5   0.35  0.25
  1200.327    1.65  1.5   1.4  80.   80.   60.    0.5   0.15  0.25
  1200.383    1.65  1.4   1.4  80.   85.   60.    0.5   0.35  0.35
  1200.535    1.6   1.6   1.4  85.   85.   60.    0.5   0.25  0.25
  1200.595    1.65  1.6   1.5  80.   85.   55.    0.5   0.2   0.3 
  1200.615    1.65  1.6   1.4  80.   75.   60.    0.5   0.3   0.35
  1200.635    1.7   1.4   1.5  85.   85.   65.    0.5   0.35  0.35
  1201.229    1.7   1.6   1.6  75.   85.   55.    0.5   0.35  0.25
  1201.672    1.65  1.4   1.5  75.   80.   60.    0.5   0.35  0.15
  1202.462    1.65  1.6   1.4  80.   75.   55.    0.5   0.35  0.35
  1202.583    1.7   1.6   1.4  80.   80.   55.    0.5   0.35  0.35
  1202.842    1.7   1.4   1.4  85.   80.   65.    0.5   0.35  0.25
  1203.267    1.6   1.4   1.6  85.   85.   65.    0.5   0.35  0.25
  1203.378    1.65  1.5   1.4  80.   75.   60.    0.5   0.2   0.35
  1203.522    1.65  1.4   1.6  80.   85.   60.    0.5   0.35  0.15
  1203.549    1.7   1.4   1.4  80.   85.   60.    0.5   0.35  0.25
  1203.715    1.65  1.4   1.5  85.   80.   65.    0.5   0.35  0.25
  1203.736    1.7   1.6   1.4  80.   80.   60.    0.5   0.3   0.35
  1204.011    1.7   1.4   1.4  80.   85.   55.    0.5   0.2   0.35
  1204.106    1.7   1.4   1.4  80.   75.   55.    0.5   0.3   0.25
  1204.140    1.6   1.5   1.6  75.   75.   55.    0.5   0.15  0.2 
  1204.529    1.65  1.5   1.5  85.   80.   65.    0.5   0.3   0.35
  1205.077    1.65  1.4   1.4  85.   80.   65.    0.5   0.35  0.2 
  1205.117    1.6   1.5   1.6  80.   75.   60.    0.5   0.35  0.2 
  1205.131    1.7   1.4   1.5  75.   85.   60.    0.5   0.35  0.2 
  1205.233    1.7  1.6  1.5 75.  80.  65.   0.5  0.3  0.3
  1205.995    1.6   1.5   1.6  80.   75.   55.    0.5   0.35  0.15
  1206.139    1.6   1.4   1.5  75.   75.   65.    0.5   0.35  0.15
  1207.197    1.6   1.5   1.4  85.   85.   55.    0.5   0.15  0.35
  1207.272    1.65  1.4   1.5  75.   80.   60.    0.5   0.25  0.15
  1207.304    1.7   1.5   1.4  80.   85.   60.    0.5   0.25  0.35
  1208.004    1.6   1.5   1.6  80.   75.   65.    0.5   0.15  0.15
  1208.175    1.65  1.6   1.4  75.   75.   55.    0.5   0.3   0.25
  1208.175    1.65  1.6   1.6  85.   85.   60.    0.5   0.3   0.35
  1208.322    1.65  1.5   1.6  85.   75.   55.    0.5   0.3   0.2 
  1208.360    1.6   1.5   1.4  80.   85.   60.    0.5   0.15  0.35
  1208.383    1.65  1.4   1.4  85.   85.   60.    0.5   0.2   0.15
  1208.452    1.6   1.5   1.5  75.   75.   65.    0.5   0.35  0.25
  1208.878    1.65  1.5   1.6  80.   80.   60.    0.5   0.3   0.2 
  1208.996    1.6   1.4   1.5  80.   85.   55.    0.5   0.25  0.3 
  1209.092    1.7   1.5   1.5  75.   85.   65.    0.5   0.25  0.3 
  1209.131    1.65  1.6   1.4  80.   75.   65.    0.5   0.25  0.35
  1209.316    1.65  1.4   1.4  80.   75.   55.    0.5   0.3   0.25
  1209.417    1.7   1.5   1.6  80.   85.   65.    0.5   0.25  0.25
  1209.489    1.65  1.5   1.4  80.   80.   55.    0.5   0.3   0.15
  1209.563    1.7   1.6   1.6  75.   85.   55.    0.5   0.35  0.35
  1209.981    1.6   1.6   1.5  80.   75.   55.    0.5   0.15  0.2 
  1210.091    1.65  1.4   1.4  75.   75.   60.    0.5   0.35  0.25
  1210.135    1.7   1.4   1.6  85.   75.   65.    0.5   0.35  0.35
  1211.174    1.7   1.4   1.6  75.   75.   60.    0.5   0.25  0.35
  1211.326    1.65  1.4   1.4  80.   85.   60.    0.5   0.3   0.3 
  1211.657    1.65  1.4   1.5  75.   85.   60.    0.5   0.35  0.15
  1211.966    1.6   1.6   1.5  75.   85.   55.    0.5   0.3   0.35
  1212.153    1.65  1.4   1.4  85.   85.   55.    0.5   0.35  0.25
  1212.315    1.6   1.5   1.6  75.   75.   60.    0.5   0.15  0.2 
  1212.322    1.6   1.6   1.5  75.   80.   55.    0.5   0.15  0.35
  1212.356    1.7   1.4   1.4  85.   85.   65.    0.5   0.35  0.3 
  1212.406    1.6   1.6   1.5  80.   85.   65.    0.5   0.15  0.15
  1212.507    1.6   1.6   1.5  80.   75.   65.    0.5   0.15  0.35
  1213.600    1.65  1.4   1.4  75.   85.   60.    0.5   0.3   0.2 
  1213.651    1.6   1.4   1.6  75.   75.   60.    0.5   0.35  0.15
  1214.066    1.7   1.5   1.4  75.   85.   60.    0.5   0.25  0.2 
  1214.188    1.65  1.4   1.4  80.   75.   55.    0.5   0.15  0.35
  1214.864    1.7   1.4   1.4  85.   85.   60.    0.5   0.35  0.3 
  1215.335    1.7   1.5   1.5  75.   75.   60.    0.5   0.25  0.3 
  1215.459    1.65  1.4   1.6  75.   80.   60.    0.5   0.25  0.3 
  1215.800    1.6  1.6  1.4 75.  80.  65.   0.5  0.2  0.3
  1216.469    1.7   1.4   1.6  85.   75.   60.    0.5   0.35  0.25
  1216.594    1.6   1.6   1.5  75.   75.   55.    0.5   0.2   0.15
  1216.662    1.6   1.6   1.4  85.   75.   65.    0.5   0.25  0.35
  1217.436    1.65  1.4   1.4  80.   85.   55.    0.5   0.25  0.2 
  1217.505    1.7   1.6   1.6  75.   85.   60.    0.5   0.3   0.35
  1217.815    1.7   1.5   1.6  75.   85.   60.    0.5   0.35  0.15
  1219.221    1.6   1.4   1.4  85.   85.   65.    0.5   0.35  0.15
  1220.015    1.6   1.6   1.5  80.   85.   60.    0.5   0.25  0.35
  1220.131    1.6   1.5   1.5  75.   80.   55.    0.5   0.35  0.35
  1220.213    1.6   1.6   1.5  75.   80.   55.    0.5   0.15  0.2 
  1220.314    1.65  1.5   1.4  85.   75.   55.    0.5   0.3   0.15
  1220.375    1.6   1.6   1.4  85.   80.   60.    0.5   0.35  0.25
  1220.377    1.65  1.4   1.5  75.   85.   60.    0.5   0.3   0.3 
  1220.887    1.6   1.4   1.5  75.   80.   65.    0.5   0.35  0.15
  1220.944    1.7   1.5   1.4  80.   75.   65.    0.5   0.25  0.35
  1220.972    1.7   1.4   1.5  80.   75.   65.    0.5   0.2   0.25
  1222.568    1.65  1.4   1.5  85.   75.   65.    0.5   0.2   0.3 
  1222.953    1.7   1.4   1.4  75.   75.   60.    0.5   0.3   0.25
  1223.022    1.7   1.5   1.6  75.   85.   60.    0.5   0.35  0.25
  1223.042    1.65  1.5   1.4  75.   75.   60.    0.5   0.25  0.25
  1223.534    1.7   1.4   1.6  80.   85.   60.    0.5   0.35  0.3 
  1223.768    1.7   1.4   1.5  80.   75.   65.    0.5   0.35  0.25
  1223.851    1.65  1.4   1.4  75.   75.   60.    0.5   0.3   0.25
  1223.924    1.6   1.4   1.4  85.   80.   65.    0.5   0.2   0.25
  1223.939    1.65  1.6   1.5  80.   80.   60.    0.5   0.3   0.3 
  1223.969    1.6   1.5   1.5  75.   80.   65.    0.5   0.35  0.2 
  1224.374    1.6   1.6   1.6  85.   80.   60.    0.5   0.15  0.2 
  1224.498    1.65  1.5   1.4  85.   80.   60.    0.5   0.25  0.2 
  1224.613    1.65  1.4   1.6  80.   85.   65.    0.5   0.35  0.3 
  1225.070    1.7   1.4   1.5  85.   75.   55.    0.5   0.2   0.25
  1225.132    1.6   1.4   1.6  80.   85.   65.    0.5   0.35  0.2 
  1225.302    1.7   1.6   1.6  75.   75.   55.    0.5   0.35  0.3 
  1225.318    1.6   1.4   1.5  75.   85.   60.    0.5   0.35  0.15
  1225.901    1.6   1.4   1.5  75.   85.   60.    0.5   0.35  0.35
  1226.051    1.7   1.5   1.4  85.   85.   60.    0.5   0.25  0.35
  1226.244    1.65  1.5   1.4  75.   85.   65.    0.5   0.15  0.35
  1226.384    1.7   1.5   1.6  80.   75.   60.    0.5   0.25  0.3 
  1226.488    1.65  1.6   1.4  80.   85.   55.    0.5   0.25  0.35
  1226.705    1.6   1.5   1.4  80.   85.   55.    0.5   0.35  0.2 
  1227.105    1.65  1.5   1.6  75.   75.   60.    0.5   0.3   0.35
  1227.111    1.6   1.5   1.4  85.   75.   65.    0.5   0.2   0.35
  1227.434    1.65  1.6   1.4  85.   80.   65.    0.5   0.35  0.2 
  1227.705    1.7   1.5   1.5  80.   80.   55.    0.5   0.35  0.3 
  1227.997    1.7   1.4   1.5  85.   80.   65.    0.5   0.35  0.3 
  1228.232    1.65  1.4   1.5  75.   80.   55.    0.5   0.25  0.15
  1228.305    1.65  1.6   1.6  85.   80.   65.    0.5   0.35  0.35
  1228.372    1.6   1.6   1.4  75.   80.   60.    0.5   0.15  0.15
  1228.409    1.65  1.5   1.6  75.   80.   60.    0.5   0.3   0.25
  1228.442    1.7   1.5   1.4  75.   80.   65.    0.5   0.2   0.35
  1228.760    1.6   1.6   1.6  85.   85.   55.    0.5   0.15  0.2 
  1228.913    1.7   1.4   1.5  85.   75.   60.    0.5   0.35  0.2 
  1228.980    1.6   1.4   1.4  75.   75.   60.    0.5   0.3   0.25
  1229.959    1.6   1.6   1.4  80.   75.   65.    0.5   0.2   0.35
  1230.203    1.65  1.5   1.5  85.   85.   65.    0.5   0.25  0.25
  1230.430    1.6   1.4   1.4  80.   75.   65.    0.5   0.15  0.35
  1231.216    1.6   1.6   1.5  85.   85.   55.    0.5   0.15  0.15
  1231.821    1.65  1.6   1.4  75.   85.   60.    0.5   0.2   0.35
  1231.975    1.6   1.5   1.4  80.   75.   55.    0.5   0.15  0.3 
  1232.177    1.6   1.5   1.6  75.   85.   55.    0.5   0.35  0.15
  1232.201    1.7   1.4   1.6  85.   85.   60.    0.5   0.35  0.35
  1232.410    1.6   1.5   1.4  85.   85.   60.    0.5   0.15  0.35
  1232.902    1.6   1.4   1.5  80.   85.   65.    0.5   0.35  0.15
  1233.009    1.6   1.5   1.4  80.   75.   60.    0.5   0.35  0.15
  1233.011    1.7   1.4   1.4  80.   80.   60.    0.5   0.2   0.15
  1233.046    1.6   1.6   1.5  80.   75.   60.    0.5   0.15  0.2 
  1233.165    1.6   1.5   1.4  75.   75.   65.    0.5   0.35  0.25
  1233.242    1.65  1.5   1.5  85.   75.   55.    0.5   0.35  0.3 
  1233.257    1.6   1.6   1.5  80.   80.   65.    0.5   0.3   0.35
  1233.730    1.7   1.4   1.4  80.   75.   60.    0.5   0.25  0.25
  1233.839    1.6   1.6   1.4  75.   85.   60.    0.5   0.2   0.35
  1233.924    1.7   1.4   1.4  80.   80.   55.    0.5   0.2   0.15
  1234.076    1.65  1.5   1.4  80.   85.   60.    0.5   0.35  0.2 
  1234.352    1.6   1.6   1.4  75.   80.   55.    0.5   0.15  0.15
  1234.693    1.65  1.4   1.6  80.   75.   65.    0.5   0.35  0.25
  1235.383    1.6   1.6   1.4  75.   75.   65.    0.5   0.2   0.35
  1235.386    1.6   1.6   1.4  85.   85.   60.    0.5   0.3   0.25
  1235.390    1.65  1.4   1.6  85.   80.   65.    0.5   0.35  0.3 
  1235.560    1.6   1.6   1.4  75.   85.   60.    0.5   0.15  0.3 
  1235.845    1.6   1.6   1.5  80.   75.   65.    0.5   0.15  0.2 
  1235.927    1.7   1.4   1.6  75.   85.   60.    0.5   0.35  0.25
  1236.302    1.6   1.5   1.6  75.   75.   65.    0.5   0.35  0.2 
  1237.115    1.6   1.5   1.5  75.   75.   65.    0.5   0.35  0.3 
  1237.255    1.7  1.6  1.5 85.  80.  60.   0.5  0.3  0.2
  1237.318    1.65  1.4   1.4  85.   85.   65.    0.5   0.35  0.2 
  1237.334    1.6   1.5   1.6  75.   80.   65.    0.5   0.35  0.2 
  1237.378    1.6   1.5   1.5  80.   75.   60.    0.5   0.35  0.2 
  1237.507    1.7   1.6   1.6  75.   85.   65.    0.5   0.35  0.15
  1237.915    1.7   1.4   1.4  80.   80.   65.    0.5   0.35  0.2 
  1238.071    1.65  1.4   1.4  80.   80.   65.    0.5   0.15  0.35
  1238.177    1.6   1.6   1.4  85.   80.   55.    0.5   0.2   0.35
  1238.201    1.7  1.6  1.4 85.  80.  60.   0.5  0.2  0.2
  1238.360    1.65  1.5   1.4  85.   85.   65.    0.5   0.25  0.35
  1238.614    1.7   1.6   1.5  75.   85.   65.    0.5   0.35  0.15
  1239.122    1.7   1.4   1.6  75.   85.   65.    0.5   0.35  0.2 
  1239.301    1.6   1.6   1.4  85.   85.   65.    0.5   0.2   0.35
  1239.632    1.6   1.5   1.6  75.   85.   55.    0.5   0.15  0.15
  1240.256    1.65  1.5   1.4  75.   85.   60.    0.5   0.15  0.25
  1240.444    1.65  1.6   1.5  85.   85.   60.    0.5   0.2   0.3 
  1240.725    1.7   1.4   1.4  85.   80.   60.    0.5   0.35  0.2 
  1240.820    1.6   1.4   1.6  85.   80.   65.    0.5   0.35  0.2 
  1240.948    1.7   1.6   1.4  85.   75.   55.    0.5   0.35  0.35
  1241.209    1.6   1.4   1.6  75.   80.   60.    0.5   0.3   0.35
  1241.566    1.7   1.4   1.4  80.   85.   55.    0.5   0.35  0.25
  1242.057    1.6   1.6   1.5  80.   80.   65.    0.5   0.15  0.15
  1242.723    1.65  1.4   1.5  75.   80.   60.    0.5   0.25  0.35
  1242.862    1.7   1.6   1.6  75.   80.   65.    0.5   0.35  0.2 
  1242.869    1.65  1.4   1.6  75.   85.   65.    0.5   0.35  0.15
  1243.604    1.6   1.5   1.6  75.   75.   65.    0.5   0.15  0.2 
  1243.947    1.6   1.4   1.4  75.   75.   55.    0.5   0.15  0.35
  1244.047    1.7   1.4   1.4  85.   80.   60.    0.5   0.35  0.25
  1244.412    1.65  1.5   1.5  80.   80.   60.    0.5   0.3   0.15
  1244.540    1.7   1.6   1.5  85.   85.   60.    0.5   0.25  0.25
  1244.915    1.65  1.6   1.6  80.   75.   55.    0.5   0.35  0.35
  1245.213    1.7   1.6   1.4  75.   80.   60.    0.5   0.35  0.15
  1245.397    1.65  1.5   1.5  75.   85.   65.    0.5   0.3   0.35
  1246.155    1.65  1.6   1.6  85.   80.   55.    0.5   0.35  0.35
  1246.303    1.7   1.4   1.5  75.   85.   65.    0.5   0.35  0.15
  1246.399    1.7   1.5   1.4  85.   80.   65.    0.5   0.25  0.2 
  1246.458    1.6   1.4   1.5  85.   80.   55.    0.5   0.25  0.2 
  1246.771    1.6   1.5   1.5  80.   75.   55.    0.5   0.35  0.15
  1246.916    1.7   1.4   1.4  85.   85.   65.    0.5   0.35  0.25
  1246.980    1.7   1.6   1.4  80.   80.   65.    0.5   0.35  0.2 
  1247.018    1.6   1.4   1.4  85.   75.   65.    0.5   0.15  0.35
  1247.045    1.7   1.6   1.5  80.   75.   60.    0.5   0.3   0.25
  1247.359    1.7  1.6  1.6 85.  75.  65.   0.5  0.3  0.3
  1247.384    1.7   1.4   1.5  75.   80.   65.    0.5   0.35  0.2 
  1247.460    1.7   1.4   1.4  75.   85.   60.    0.5   0.35  0.35
  1247.609    1.6   1.5   1.5  75.   75.   65.    0.5   0.35  0.15
  1247.710    1.65  1.5   1.4  75.   80.   55.    0.5   0.2   0.35
  1248.194    1.7   1.4   1.6  80.   75.   65.    0.5   0.35  0.3 
  1248.214    1.7   1.4   1.6  75.   80.   60.    0.5   0.25  0.35
  1248.605    1.6   1.6   1.4  80.   75.   55.    0.5   0.15  0.15
  1248.925    1.6   1.6   1.6  75.   75.   65.    0.5   0.15  0.25
  1249.073    1.7   1.6   1.6  80.   80.   65.    0.5   0.35  0.35
  1249.279    1.65  1.4   1.5  80.   80.   60.    0.5   0.2   0.3 
  1249.323    1.6   1.5   1.4  80.   80.   65.    0.5   0.15  0.35
  1249.328    1.7   1.5   1.4  75.   75.   55.    0.5   0.25  0.35
  1249.397    1.7   1.4   1.4  85.   80.   55.    0.5   0.25  0.2 
  1249.563    1.6   1.6   1.4  75.   80.   60.    0.5   0.15  0.3 
  1249.583    1.65  1.4   1.4  80.   80.   55.    0.5   0.2   0.35
  1249.590    1.6   1.5   1.5  75.   75.   60.    0.5   0.15  0.15
  1249.980    1.7  1.4  1.4 80.  75.  65.   0.5  0.2  0.2
  1250.208    1.65  1.5   1.4  85.   75.   55.    0.5   0.25  0.35
  1250.215    1.6   1.6   1.6  80.   80.   65.    0.5   0.15  0.2 
  1250.357    1.6  1.5  1.4 80.  85.  65.   0.5  0.3  0.2
  1250.588    1.7   1.4   1.6  75.   85.   60.    0.5   0.2   0.25
  1250.590    1.7   1.4   1.6  80.   80.   65.    0.5   0.35  0.3 
  1250.792    1.7   1.5   1.6  75.   85.   60.    0.5   0.35  0.2 
  1251.051    1.65  1.5   1.4  75.   85.   60.    0.5   0.3   0.15
  1251.074    1.6   1.5   1.6  80.   75.   60.    0.5   0.35  0.3 
  1251.462    1.7   1.4   1.6  85.   80.   55.    0.5   0.2   0.15
  1251.583    1.65  1.5   1.5  85.   85.   55.    0.5   0.25  0.25
  1251.700    1.7   1.6   1.5  85.   75.   65.    0.5   0.35  0.3 
  1251.740    1.7   1.4   1.6  80.   80.   55.    0.5   0.2   0.25
  1251.913    1.7   1.4   1.5  85.   85.   60.    0.5   0.35  0.35
  1251.927    1.7   1.6   1.6  85.   75.   65.    0.5   0.2   0.35
  1252.869    1.7   1.6   1.6  80.   85.   60.    0.5   0.2   0.35
  1253.239    1.6   1.5   1.6  80.   75.   55.    0.5   0.35  0.2 
  1253.701    1.7   1.6   1.6  85.   80.   65.    0.5   0.3   0.25
  1253.741    1.7   1.5   1.6  75.   85.   65.    0.5   0.25  0.3 
  1253.817    1.65  1.6   1.4  85.   80.   65.    0.5   0.25  0.35
  1253.825    1.7   1.5   1.5  80.   85.   60.    0.5   0.25  0.15
  1253.901    1.7   1.6   1.5  75.   75.   65.    0.5   0.35  0.2 
  1254.295    1.65  1.4   1.6  80.   75.   55.    0.5   0.25  0.2 
  1254.579    1.7   1.6   1.4  75.   85.   65.    0.5   0.25  0.35
  1254.606    1.7   1.4   1.6  85.   75.   60.    0.5   0.2   0.35
  1254.661    1.6   1.4   1.6  75.   75.   65.    0.5   0.35  0.2 
  1255.036    1.65  1.4   1.4  80.   80.   65.    0.5   0.35  0.15
  1255.219    1.65  1.5   1.5  80.   85.   65.    0.5   0.25  0.3 
  1255.228    1.7   1.6   1.4  75.   85.   55.    0.5   0.35  0.2 
